"Taxa","BranchesPerTassel","BranchZoneLengthCM","BushelAcreEquivalent","CobWeightGrams","DaysToPollen","DaysToSilk","EarFilledLengthCM","EarLengthCM","EarsPerPlant","EarWidthCM","ExtantLeafNumber1","GrainPercentMoisture","HundredKernelMassGrams","KernelRowNumber","KernelsPerRow","LeafAngle","LeafLengthCM","LeafWidthCM","PlantHeightCM","TasselLengthCM","TasselSpikeLengthCM","TotalGrainMassGrams","QY_max","Fv.Fm_L1","QY_L1","NPQ_L1","qN_L1","qP_L1","Rfd_L1","NPQmaxme","NPQendme","npqslop1me","npqslop2me","af1npq","bf1npq","af2npq","bf2npq","af3npq","bf3npq","cf3npq","af4npq","bf4npq","cf4npq","phippsiiend","af3phipsii","bf3phipsii","cf3phipsii","af4phipsii","bf4phipsii","cf4phipsii","phipsiietos","phtoNPQend"
"Mt42",10.335,7.715,44,7.53,62,63.5,11.085,11.665,1,3.085,10.25,NA,13.18,12.835,24.915,NA,64.275,7.85,124.75,24.35,16.63,298.1,0.161292783258053,0.119228546496439,0.0505904820284096,0.137162973623527,0.154017377098388,0.0563507757338706,0.30586954080247,0.356745421277702,0.0689509083244063,0.117092823240185,0.38521422823663,-0.392562723808462,0.575472021023209,0.521012181223177,-0.598846224996568,-0.421278041072106,0.454263317169855,0.426935897211034,0.42887949757749,-0.360838766371961,0.116652907333103,0.0741853290836351,-0.34907572653683,0.483224150724241,-0.486729787142067,0.376868307535819,-0.49375557697148,-0.488320745189841,0.155610543931515,0.0853870275880647
"N192",5.83,7.97,101.1,16.7,68,70,13.545,15.29,1,3.915,12.5,8.05,26.675,14.5,23.415,18.7,79,8,161,29.265,21.3,684.55,-0.449451448526681,-0.261295328789217,0.109448515889224,-0.49548735375855,-0.424755700322959,0.261907463114387,-0.42410883777706,-0.713350713516805,-0.397697931163716,-0.680509350688304,0.293957704880175,-1.09460313814613,-0.254575085378819,-0.404029783845536,-0.8076398641436,-0.235692997801982,-0.538695633892034,-0.673141253365071,-0.553872075087545,0.0106127597027274,-0.482090527407833,-0.162011127668783,0.0351374684681228,-0.211708153100518,0.218087145313868,-0.220334442007344,0.0139547720386651,0.212999352668343,-0.134616623444807,0.474964930744106
"N193",8.165,8.425,100.4,13.24,69,72,10.92,11.33,1,4.29,13.25,7.7,20.235,21.67,24.5,32.7,81.5,7.75,172.5,34.835,26.41,679.95,-0.155503495836342,-0.0305485125917549,-0.160921105008069,-0.279831382264125,-0.254660239055103,-0.113690343913157,-0.253251140492041,-0.333052717664994,0.108137630713775,-0.167494364511019,0.577294393865088,-0.132542305508875,-0.291640864522545,-0.317683519746308,0.0855746157223587,-0.641804468099312,-0.33728772361762,-0.300250947885678,-0.365540642117683,-0.615122329623071,0.117136745978044,-0.116309393644531,-0.0965120481385858,-0.191137798154644,0.12977580015594,-0.202064714560143,-0.0631105742303075,0.144515366513309,0.128222493362671,-0.15084457405725
"N199",2.665,3.865,88.1,17.175,76,77,14.04,15.25,1,4.125,17,8.35,23.66,13.33,27.25,36.7,87.25,7.6,198.75,29.435,25.565,596.6,-0.128637942779664,-0.232328148254957,-0.156768865905102,0.169088627642287,0.188633269547668,-0.09674499357996,0.00639829220803108,0.369072657315102,0.261639217239978,0.162526290096409,-0.720721179183509,0.427417756488582,0.240582866013801,0.273808987051846,0.303986978325258,0.618877797294923,0.158901607540401,0.312352249000024,0.18740571469522,0.783264178968128,0.442138171249728,-0.391323803001482,0.302744408034944,-0.47619637212906,0.0156814306199055,-0.478449775030601,0.447740648831184,0.00774606557576185,-0.283111016831373,-0.168004052263378
"N200",4.17,4.95,66.3,12.385,78,83,14.375,15.165,1,3.585,15.25,NA,27.45,12.83,25.5,29.4,87,8.95,183,33.05,28.1,448.9,-0.4413020311867,-0.529159186249567,-0.167102807017635,0.329212717884534,0.351568215834295,-0.0741389506743259,0.497005190118638,0.554238360503924,0.396414609334778,0.533166010374139,-0.349630230879534,0.732569863760575,0.322214464691868,0.401425336867785,0.344508938351719,0.240252789732774,0.282606725583132,0.511726247640754,0.263641305687579,0.162394417133677,0.923684544222248,-0.349145462867906,-0.112227719710439,-0.387715138764191,-0.304887034490181,-0.447624352527296,-0.0194554190537524,-0.208142328462375,0.0740881290156902,-0.32631245358983
"N201",7.335,8.535,101,16.305,76.5,77,11.75,13.085,1,4.335,14.25,8.6,21.965,16.75,26,34.1,79.75,7.35,209.5,28.08,19.55,684.3,-0.0973896177956293,0.0359668974025902,0.0178014423276284,-0.230210007180019,-0.229384551315777,-0.047068209170766,-0.124940184661877,-0.239624296835369,0.224304159928164,-0.273567701554309,0.500974545970001,-0.534109977030589,-0.13921776667146,-0.160892156459424,-0.430634657060307,-0.212694575145363,-0.263224719578297,-0.193643572936665,-0.28144235218735,-0.123342617822066,0.224625430252008,-0.256259855755404,-0.335837137167271,-0.0267664395358869,-0.0782408181719223,-0.0702917222383063,-0.363544648034357,-0.0872654755640974,0.129196021318665,-0.196146959213036
"N209",8.5,8.235,93.15,17.175,73,75.5,13.375,14.335,1,3.83,14.25,9.05,17.465,19.335,30.5,44.75,82.875,9.175,160,29.5,21.265,630.95,-0.237580761531415,-0.211808542997261,0.0754973833230473,-0.00806933052125779,0.027574824306945,0.115107353439484,0.0993756416207929,-0.124767045230197,-0.0720225969575915,0.104398803161284,0.0778163130042607,-0.00104774119587701,-0.100121426517868,-0.102143605211175,0.0947584872450808,0.00286111081781394,-0.175693362380614,-0.181550257366526,-0.193064785775127,0.0288050248599787,-0.0282126305851989,0.0271397530910181,-0.363043146770116,-0.14474973682153,0.392288160275778,-0.211468592062458,-0.339690903608282,0.428837698870783,0.382200369523971,0.142097323054917
"N215",14.83,9.4,84.8,15.05,76.5,77.5,10.25,11.835,1,4.21,12.5,7.85,25.2,18.58,19.5,31.25,82.375,9.825,180.5,30.185,20.785,574.4,-0.214013862803473,-0.276823150732872,-0.13544671252846,0.27961488382612,0.30097999630944,-0.342683378729806,0.29570425576064,-0.297781620676275,0.216407754382459,0.242109276842753,0.270053521663067,0.17567520347713,-0.397255313789208,-0.381296542832757,0.371845544089894,0.080691991716853,-0.709291230466363,-0.280019188123979,-0.694282457010804,-0.0712197095885878,0.597408360720103,-0.799776023571027,0.497508596195953,-0.592177722318804,-0.154938846731643,-0.551816492899648,0.630832199315748,-0.190811275093768,-0.976770316522499,-0.775573309085155
"N216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N217",7,9.75,75.85,12.655,77,77.5,13.545,14.29,1.0625,3.5,12.25,7.9,18.075,13.835,30.085,33.6,80.5,6.275,162.5,32.865,23.12,514,0.182440421549563,-0.0833672413409946,-0.0706609045192173,0.36943174560547,0.330627846682052,-0.0394463587033394,0.126517571227363,-0.324017930650362,-0.188278882612873,0.370216013487557,0.0557360393924116,0.061747177024551,-0.442741113328421,-0.416947952337716,0.246771766113303,0.037002344964086,-0.306980986445669,-0.362065826831763,-0.31404594681412,0.157965414923583,-0.262442224416025,0.411087791448898,0.0955328336654193,0.303208624699748,0.270711767963918,0.306363523503937,-0.0384869318451223,0.31503513542945,-0.00818120022411926,0.487052926460511
"N218",5.17,8.215,73,18.9,76.5,78,15.625,17.71,1,3.79,13.75,8.3,20.49,14.75,24.92,37.9,87.625,7.425,180,35.635,27.415,494.55,0.0401486826162209,0.00258553262817426,0.242612147270444,0.291785665085631,0.265591170757601,0.115535521690306,0.172980108663025,-0.496654836564103,-0.829188126658597,0.123892639271058,0.0335318661587401,0.035566487836118,-0.474177603646137,-0.479224343835725,0.356331646319575,0.0284177431641945,-0.349075165204419,-0.537093582255417,-0.359541829525146,0.161649239241785,-0.770581824342427,0.520714517761832,0.443236345573032,0.480898786917881,0.113519648676562,0.526675374820364,0.222179807471853,0.135585370017357,-0.179290185316778,1.09687741583784
"N28",10.835,9.77,28.05,18.745,76.5,77.5,7.375,12.065,0.75,4.065,15.5,NA,34.33,15.165,11.625,23.3,76,7.475,191,28.315,18.55,190,-0.039500037477901,-0.223334642076812,-0.628242941658086,0.257611938883259,0.232745159261804,0.025758794500679,0.32260143168723,-0.295920282420567,-0.188910223808535,0.316926962191763,-0.182167065180283,0.403489176830905,-0.392194477651635,-0.350814618381195,0.629148357947686,0.29117235758591,-0.253513408447338,-0.331978501184231,-0.234821588971027,0.414216170651193,-0.379134714158125,0.0247518477516417,0.404191305767612,-0.0432969752783784,-0.100868472106633,0.00776647651398586,0.386083743336109,-0.149059092896345,-0.0226421119693775,0.239464887487549
"N28Ht",10.335,8.385,62.85,16.095,76,76,12.67,13.5,0.6875,4.04,14.25,8.8,20.605,17.165,27.92,42.15,77.375,8.275,185.25,28.865,20.485,425.6,0.189088120481455,0.134462265233746,0.084341204703867,0.331423059645463,0.331897345364784,0.0495599264513077,0.207413142691579,0.260613822416779,0.197862151172691,0.323806755371328,-0.64642983491678,0.473034666641169,0.106621743573467,0.154626208926041,0.415775246159116,0.313162077551836,0.143237470965778,0.203551228984545,0.169255994958527,0.761019312751376,0.181768763979709,0.193753560283923,0.258235691148891,0.158488209442307,0.115697964838007,0.169457149033717,0.194993116095779,0.113181657300311,-0.146331605917671,-0.0940678513227082
"N501",8.17,7.7,51.9,13.565,68.5,72.5,8.71,9.29,0.9375,3.96,12.5,7.1,31.3,13.835,15.67,39.15,82.625,9.325,177.75,35.53,27.83,351.75,-0.130385564025657,-0.259449622236828,0.083204194443704,0.441892740921664,0.336134526540836,0.034885543572104,0.242360198820278,-0.26617048375272,0.627002735545772,0.285282372612698,0.282719133309907,0.422306470516632,-0.341040424107213,-0.327654910008731,0.676150570391317,-0.252712906142047,-0.518765642976498,-0.311174732308204,-0.51699738854203,-0.0034160899074462,0.45638066459326,-0.469943873344188,0.209703921714711,-0.333103619500373,-0.15486312374611,-0.328497150295393,0.220152810067666,-0.0941979216057611,-0.209817042763399,-0.50888275310181
"N523",9,6.985,75.45,12.625,73,77.5,9.835,11.17,1.0625,4.42,15,8.9,22.285,15.67,23.835,44.2,87,7.75,203.25,28.25,21.27,510.85,-0.463413356354645,-0.28829562244066,0.0762470607531489,-0.360470860997056,-0.32162334824552,0.0768142187838169,-0.249187354140199,-0.549349852732557,-0.348921542105761,-0.288120628467583,0.586958214676119,-0.202850296902715,-0.608351658757453,-0.622929483002396,0.225931877547194,-0.592448038758003,-0.28754053867755,-0.459135216550194,-0.307902252937621,-0.549802392051991,-0.596469184339242,-0.169043044787356,-0.445765255327657,0.0694485714198293,-0.433551528579555,0.0454360835421433,-0.456805224694452,-0.21099563729058,0.757462246160389,0.485692203286191
"N527",11.5,17.315,58.7,16.955,71.5,79,11.42,13.045,1,4.165,12.75,8.3,22.165,14.75,21.335,43.75,91.875,7.5,164.25,36.135,18.815,397.75,-0.242709490723622,-0.215619909890293,-0.0449851167037382,-0.0362715917141525,-0.0214910437599383,0.029131481249202,-0.122708698351057,0.156568543152815,-0.161706877850321,-0.107159534135927,-0.131867586617206,-0.429276289579842,0.721078362945996,0.67337878590026,-0.619343582306467,0.0155575930948921,0.282985203232311,0.138558751697623,0.265057962714664,-0.163705883206073,-0.221133794420342,-0.432073214961267,-0.0941364705481485,-0.489147430646082,0.164376687485012,-0.539648268158099,0.0767124300757766,0.155301721341986,0.0440421492609207,0.151937825062094
"N534",11.835,8.9,80.75,12.345,74,78,11.125,11.17,1,4.17,13,8.1,25.425,16.335,21.585,58.95,74,9.15,195,33.335,24.435,546.9,-0.173786218316902,-0.196474821551153,-0.101919298795291,0.0479554902891446,0.0931628172575154,-0.273349716079553,0.0472302326094345,-0.720465452173249,-0.217209995119099,-0.0367834421303294,0.459611137952015,0.147955180061441,-0.727631994814458,-0.726499995787272,0.569495049003658,-0.385524068157186,-0.670458046534995,-0.711280916809056,-0.689870148341625,-0.0603033906646859,-0.347281461074719,-0.24624950213033,0.191100817629318,-0.165641074511767,0.00925283602363541,-0.160797646356642,0.230943078694696,0.0028544136181857,-0.139342305492908,0.292005944959603
"N538",9.665,8.83,74.15,13.41,76,77.5,13,14,1,3.46,12.25,8.2,18.875,14,26.665,28.25,86.25,7.875,172.75,32.465,23.635,502.5,-0.065441309798432,-0.0557169289382517,0.0609897997872346,0.0187900569578974,-0.0114120406224185,0.0719995140850052,0.0854577227041406,-0.472263071537623,0.280571005116776,0.229317055733546,1.30426126701713,0.474641721450803,-0.652133904983723,-0.605120195849298,0.850579844701942,-1.06585577187411,-0.515846015014846,-0.395760669993085,-0.544978522922055,-0.925875695112905,0.300271416926442,-0.15691027278892,-0.964480946199267,-0.129293851471395,-0.198924306842355,-0.198096254733135,-0.940379459252943,-0.20947062960053,0.954210995936348,-0.520850600530097
"N540",13,9.665,82.2,15.475,78,77.5,15,16.5,1,3.915,13,8.3,20.155,14.665,32.085,27.6,90.5,8.3,175.25,32.03,22.365,556.75,0.111570690034626,0.177387058623491,0.0643483485684019,-0.249840995805987,-0.241611747833783,0.0774198691122345,-0.14947459370966,-0.568912789353658,0.0878884598427192,-0.300075758252206,1.06605352027044,-0.227703824514714,-0.586945768907205,-0.615768865553796,0.165251622256744,-1.14460484124632,-0.608825823812854,-0.515158824019365,-0.648891886891577,-0.880839512067373,0.140574866630258,0.380318904173898,-0.653243207654775,-0.156384306275947,0.0902403568035615,0.261961871656049,-0.684098477804286,0.114242670904917,0.522332902641887,0.0281268682065566
"N542",9,8.67,82.75,16.82,74.5,76.5,14.405,14.52,1,3.75,12,7.2,31.705,12.285,24.465,37.9,84.5,10.05,163,31.47,22.8,560.5,0.338536706894888,0.431960910976478,0.105804780928021,-0.456824593520909,-0.485712994997617,0.124052185277934,-0.368569123461835,-0.396809050449047,-0.437219848119108,-0.498470386193698,1.06603727943793,-0.382432219530602,-0.24267765592903,-0.287072254516695,-0.120723361092045,-0.869810533250155,-0.0852435901505219,-0.295012818785087,-0.125178022823178,-0.96038580537028,-0.529839925795059,0.345584742205972,-0.54594897131805,0.633824240169118,-0.254228961732676,0.588198873077041,-0.7701360824384,-0.317637361182319,0.758888693021245,0.305133957155165
"N545",13.33,9.92,62.75,12.34,80,83.5,13.67,14.045,1,3.335,13.5,NA,26.01,13.665,24.25,21.5,85.125,8.325,189.25,32.765,22.85,425.1,0.248138047163335,0.255015166294106,-0.0250421179841999,-0.359691524375972,-0.364601958012444,0.00676829063634217,-0.347007914700432,-0.264660731917226,0.210034550035945,-0.28319067982624,0.47246967583356,-0.330395079723174,-0.170112884009714,-0.212888169875997,-0.122082877253594,-0.53883976605535,-0.38815413446772,-0.274466350059644,-0.409520635869983,-0.456263694325216,0.253845619789227,0.120486355400554,0.159190726060786,-0.133858369869421,0.208667038885423,-0.153183463698325,0.139254935339415,0.267646808836039,-0.170351219398468,0.0555593998874961
"N6",16.665,11.05,81.3,18.995,71.5,76.5,11.545,13.955,1,3.955,13.75,8.3,29.81,14.92,20.75,27.6,72.375,5.725,160.25,30.7,19.65,550.65,0.0092376739996579,0.0334265094871957,-0.350463087882756,-0.123631728216219,-0.101069193595543,-0.422422569959835,-0.184794307027902,-0.113889340406114,0.211065620794525,-0.151570553524551,-0.787789142283241,-0.164909401280955,-0.0518769148582909,-0.0794044528360084,-0.0783931956527876,NA,-0.252359099172739,-0.156641731549629,-0.179925367730403,0.781667344471334,-0.00934518129191747,-0.25017229748423,0.976925681949691,-0.135328547313208,-0.0915148017019503,0.00326967018057911,0.903761407974295,-0.231613224693295,-1.06553206988908,-0.169171872565797
"N7A",11.335,7.75,82.25,12.31,75,78,9.5,11.455,1,4.125,13.5,8.85,31.055,13.665,18.75,36.55,81.75,7.975,183.5,26.985,19.235,557.1,-0.170882826053563,-0.416503988144324,-0.0199869506209266,0.773861877665117,0.709068202334669,-0.0653182268891983,0.897702471405158,-0.260865959977137,0.179788139845356,0.806407712488464,-0.153570440581205,0.535095555383694,-0.493388794044585,-0.429673767514047,0.735013014538912,0.432580119238698,-0.503567778158152,-0.350298200968613,-0.502701874906446,0.702257364102885,0.321324052920168,-0.252830564169837,0.350396166236406,-0.390671916627839,-0.00652833610517009,-0.396397805720916,0.38993957259819,0.0207902531317636,-0.330128952056734,-0.132537276810478
"NC13",12.5,13.135,18.4,9.275,77.5,82.5,8.5,9.665,0.625,2.79,14.75,NA,27.025,8.83,13,12.8,87.375,9.25,217.25,33.465,20.33,124.55,-0.294644314534713,-0.28970104705229,0.003128004012943,-0.000360347176617627,0.0242598518137282,-0.0145805159969151,0.129193227941376,0.468445984485744,0.376972760056988,0.00692739464985254,-0.932719361065824,-0.00281143732955075,0.598802376154112,0.594174478618795,-0.244125281308294,0.587659996974547,0.208731777828292,0.403747650201628,0.25653648344187,1.16481254218468,0.462224894883893,-0.157843797939547,0.565983808226859,0.019582495306601,-0.380044714659899,0.0530534017391578,0.446831922565897,-0.347039162211636,-0.443647084891352,-0.30306787932032
"NC230",12,11.165,54,10.27,80.5,82,9.92,11.165,1,3.79,15.5,NA,16.64,16.085,25.165,17.55,76.125,10.7,164,30.85,19.685,365.5,0.0946352756302857,0.220025562842016,-0.0725445952766099,-0.471203952852869,-0.486016722164693,0.132119016369141,-0.236931890722497,0.423163141592966,0.0955854125224178,-0.419842208619277,-0.459405581810319,-0.417494806272042,0.6696553002467,0.600539896820541,-0.651166571251523,0.679263255406082,0.141301241803033,0.375814362823744,0.132822069848774,0.241168484393049,0.521253039020273,-0.11602101433296,0.0320899987739831,-0.181689269522034,-0.189247084428405,-0.195844799092681,0.0320254935528565,-0.150676458567709,0.0843160294277851,-0.0540606648563371
"NC232",16.67,12.385,79.75,18.035,81,85.5,10.5,12.25,1,4.415,14.75,8.25,17.94,19.915,24.25,32.2,73.625,9.3,164.25,33.135,20.75,540.3,-0.590726311551554,-0.50503089550934,-0.134773964795572,-0.100002597622064,-0.125663996868073,-0.244108393084646,0.171377470417349,-0.0956766994889778,0.414342415668298,-0.199032276669801,0.353945630862049,-0.453935747918873,0.0347171258742578,-0.00877555600701163,-0.439268486255486,-0.304779493896217,-0.545661556639125,-0.117880840947304,-0.54451015645793,-0.0282114857731479,0.34348274041231,-0.652801951031689,0.0326312464631431,-0.545692727304051,-0.0280874788791093,-0.822428714271092,0.141397816593693,-0.0689277023244399,-0.198878680922277,-0.88128453274234
"NC236",15.835,12.735,42,9.73,80,81.5,7.625,12.415,1,3.25,13.75,10,22.14,9.83,17.17,15.45,76.75,8.875,160.75,33.47,20.735,284.5,-0.147340743690808,-0.0935856324665084,-0.0113963579850401,-0.0163662334457971,0.0479135496991977,-0.0075433607306336,-0.00256487068854695,0.0647190730694635,0.137570273064111,0.0169916649805699,-0.719001454557721,-0.260607415849978,0.201791581936389,0.167837265659291,-0.318385142990932,0.927599995432503,0.0200264629737138,0.00559010492029919,0.0663331566876167,0.892616821164444,-0.105768558624324,-0.132286925784536,0.921806481586504,-0.245913627076538,0.163690359689894,-0.173625442391081,0.957737100966079,0.111773680433239,-0.67192970631837,-0.128687353465717
"NC250",3.665,16.585,65.7,15.61,77.5,78,11.33,11.835,1,3.79,14.25,7.5,22.865,14.165,22,38.1,64.875,6.525,156.75,27.985,11.4,444.95,0.929000863354585,0.62996702478191,0.123629097841234,0.565260984184792,0.311178312452793,0.0901747847842833,-0.150219227285901,0.266835482149153,-0.0564660752968658,-0.124868656539216,-0.716917658337352,-0.251626381207936,0.342069669976976,0.308453638838059,-0.33238849382338,1.05234483075021,0.222538919565312,0.222759952317906,0.275210603372301,1.29200762376909,0.0124898518018615,0.751146360755471,0.197161679021553,0.564857753510372,0.156951813021335,0.791947051512548,0.528378791534341,-0.0135130657327631,-0.929776747470195,0.344957780419062
"NC258",7.17,6.6,71.4,13.16,81,84,10.33,10.58,1,3.79,14,NA,27.37,14.415,19.585,24.25,94,8.125,173.75,24.25,17.65,483.75,0.0378677955111586,-0.0583476184018666,-0.0435528848883465,0.213057798245133,0.188445992808736,-0.0811487514738922,0.0467854172542981,0.205501456776641,0.631396226589159,0.367515592244906,-0.183585263844125,0.193658953052423,0.143786083156604,0.159894673178687,0.0419142411082366,0.406507247165387,-0.34645158403589,0.147189002292669,-0.342535335425907,0.522121009594276,0.834061628662612,-0.757654415311762,0.0589116759023769,-0.755766973639039,-0.0798990830200339,-0.818956590708208,0.289946346020416,-0.0357108052914494,-0.287462625407741,-0.795517411418133
